datetime,username,tweet,url,score
"May 01, 2018 at 03:18PM",@nanophate,I like how they just gave up on making Japanese label 🤣 and putting more effort in US and Europe https://t.co/jeb1VGUv6E,http://twitter.com/nanophate/status/991200265532403713,0.5724900365
"May 01, 2018 at 03:56PM",@nanophate,"@ruuruharu あははぁ、仕事含む会話について悩んでましたぁ😅

色々考えた結果〜
みんな10年以上の長い付き合いの友達になりましょうーで解決する内容ぽい🤣🤣",http://twitter.com/nanophate/status/991209776066396160,0.5234591365
"May 01, 2018 at 04:04PM",@nanophate,"@ruuruharu むずい…むずい
泣けるくらいに😭

テレパシーとか妄想の領域に縋りたくなるほどに(つД`)ノ

むずいよ〜🙄",http://twitter.com/nanophate/status/991211660718129154,0
"May 01, 2018 at 04:07PM",@nanophate,"@ruuruharu そう！それ！|(￣3￣)|
まさにそれなんですよ

あぁ〜伝わるって最高✨",http://twitter.com/nanophate/status/991212385280053248,0.4574390054
"May 01, 2018 at 05:56PM",@nanophate,試しに役員報酬20億にして、従業員を5千万にしたら、やばい感じの保険料の算出ができたwww,http://twitter.com/nanophate/status/991239938359279616,0.5185646415
"May 01, 2018 at 07:44PM",@nanophate,"ヒナまつり
テンポが良すぎて、今更ながらハマってます https://t.co/Jid4N71zw2",http://twitter.com/nanophate/status/991266992848977921,0.4949208498
"May 01, 2018 at 08:30PM",@nanophate,"結果待ちって感じなんだ(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)
だから、本を読み回答できるようにするのだ",http://twitter.com/nanophate/status/991278690297200641,0.4131980538
"May 01, 2018 at 10:44PM",@nanophate,リシャール・ミル の時計を検索していたら、広告がよくわからない価格の商品を提示するようにwww,http://twitter.com/nanophate/status/991312373251129344,0.4618561268
"May 02, 2018 at 12:02AM",@nanophate,"社畜系の漫画読んでるのだが…

主人公がゲームプログラマーでwater fall 系をやっているまでは良いのだが…

ページの代わりに日数を書いてて、危機感しか感じないのだが😭😭

ページの代わりに納期日数はひどい、マジで、仕様決めたの誰やぁー🤬",http://twitter.com/nanophate/status/991332026362953734,0.1296296269
"May 02, 2018 at 02:52AM",@nanophate,"自分が疑問に感じていた事を調べ尽くして‼︎
Frame Semantics っと言う単語にたどり着いた✨

&gt; What categories of experience are encoded by the member of this speech community. ー Fillmore

もうまさにこれ（╹◡╹）
深夜だけどテンションあがるぅ✨

https://t.co/ZPIHFbU0vn",http://twitter.com/nanophate/status/991374919140179968,0.5179866552
"May 02, 2018 at 03:04AM",@nanophate,"結局自分が調べることは認知学に最終的にはたどり着くみたいだw

でも今回調べていたものは自分の興味の範囲だったな😃 以前調べていた知識や持ってた知見がとても役に立った✨",http://twitter.com/nanophate/status/991377876204179456,0.7866857052
"May 02, 2018 at 09:34AM",@nanophate,"よんでて、これを実現するために色々な前準備があって、できた！って感じがものすごく伝わる。日本もAI Strategy 立てたこと、これ読むまでしらなかった💦

https://t.co/KL3EylhPaU",http://twitter.com/nanophate/status/991475917930225664,0.4304636419
"May 02, 2018 at 03:26PM",@nanophate,"合格しました!
一年、よろしくお願いしますo(≧▽≦)o

#SecHack365",http://twitter.com/nanophate/status/991564508622503936,0.5272266865
"May 02, 2018 at 06:58PM",@nanophate,"個人のチームで使っているメモアプリが違いすぎて面白いなぁ〜
情報拡散して探せないな〜っと思いながら眺めるslack😭",http://twitter.com/nanophate/status/991617909825781760,0.001818954945
"May 02, 2018 at 07:03PM",@nanophate,"あっ、うん、そう言う意味じゃないのね😹😹
久しぶりに笑ったw https://t.co/jIh7OCQwkg",http://twitter.com/nanophate/status/991619142510825473,0.9127393365
"May 02, 2018 at 07:28PM",@nanophate,"妥協しない、言い続ける、備える(*≧∀≦*)
とても言葉のパワーがある転職記事🙏 https://t.co/0Xfhvwpu8I",http://twitter.com/nanophate/status/991625569950355456,0.6898034215
"May 02, 2018 at 09:46PM",@nanophate,"受かって面白いなっと思うことは、
よくネットで見かけるアカウントの人にリアルで会えるんだなぁってこと

そもそも、こう言うプログラムが初めてで💦(汗)
ちょっと、緊張w",http://twitter.com/nanophate/status/991660267120439296,0.4413498342
"May 02, 2018 at 09:58PM",@nanophate,"とりあえずステッカーを購入しますたです✨

買ったのは良いが、貼る場所がないんだな😭 会社のpcに「ペタッ」|(￣3￣)| https://t.co/w3fFIak8M5",http://twitter.com/nanophate/status/991663204815196160,0.01648595929
"May 02, 2018 at 11:09PM",@nanophate,"メッセからの電話はとても安心するぅ〜
よしっ(๑˃̵ᴗ˂̵) ではでは、個人のHPでも更新してポートフォリオ整えるかの🤔",http://twitter.com/nanophate/status/991681012894597121,0.5826662779
"May 03, 2018 at 12:25PM",@nanophate,"アニメ一作品でこれだけだからな☺️
テレビはなにをレファレンスにしているのだがw https://t.co/mrqmMSP49S",http://twitter.com/nanophate/status/991881499250065409,0.8022153378
"May 03, 2018 at 04:54PM",@nanophate,"""404"" に GET LOST!っとか書くウェブサイトあったら二度アクセスしたくない",http://twitter.com/nanophate/status/991949019944570880,0.4040673375
"May 03, 2018 at 07:53PM",@nanophate,"@yasulab @yuki384love おぉ！(*≧∀≦*)
初めまして✨

これからよろしくお願いします😁
会場で会えた時にでも、繋がれば(๑˃̵ᴗ˂̵)",http://twitter.com/nanophate/status/991994171018825729,0.9013226032
"May 03, 2018 at 09:52PM",@nanophate,おぉ〜始まった,http://twitter.com/nanophate/status/992024102662684672,0.5358589888
"May 03, 2018 at 10:34PM",@nanophate,"自己紹介とは、自分の名前と所属を言う場っと言う認識が薄かったw

いつもは 「hi」だからいいかな😂",http://twitter.com/nanophate/status/992034726230704128,0.5813339949
"May 03, 2018 at 11:08PM",@nanophate,"DECOちゃんからのレポーと
9日ぐらいでこんな感じですぅ

AppleTVは父のものなんだが…
めちゃ映画見てたんだなーっとw😂 https://t.co/GbN21gJsPi",http://twitter.com/nanophate/status/992043180177608704,0.4721999764
"May 03, 2018 at 11:19PM",@nanophate,https://t.co/9pIJMHmhrx,http://twitter.com/nanophate/status/992046038688006145,0
"May 04, 2018 at 11:39AM",@nanophate,"社会人なってからは、連休中は必ずっと言っていいほどウェブサイトを改良又は作る卍になってるぽよ(๑˃̵ᴗ˂̵)

もちろん徹夜でぇーそこがいいんです✨
このへんなテンションでやる頭痛と睡魔を抑える感じのがぁぁ😘",http://twitter.com/nanophate/status/992232204162891777,0.7738889456
"May 04, 2018 at 01:14PM",@nanophate,"ふわぁ〜
CORS のわかりやすいやつ〜
実装とレスポンス書かれてるのはとても重宝します😁

https://t.co/peUVx7brTf",http://twitter.com/nanophate/status/992256070251761666,0.8232130408
"May 04, 2018 at 03:14PM",@nanophate,"今作っているウェブサイトにブログの代わりに、 https://t.co/AvTKhfqGI8 を載せたいと思って、APIから表示できると思ったけど。
それを実験するリクエストが https://t.co/bo3aIx1hyk から返してないので断念してのだが・・・

CORS を強制的に整えてくれるやつ見つけた☺️
https://t.co/c5T9BXAX7T",http://twitter.com/nanophate/status/992286246708772865,0.6934202909
"May 04, 2018 at 03:15PM",@nanophate,"ありがとう🙏
とても助かりぽぉ https://t.co/2slvRhJBPU",http://twitter.com/nanophate/status/992286548740554752,0.6645537019
"May 04, 2018 at 06:02PM",@nanophate,"https://t.co/AvTKhfqGI8 の記事を表示できるようにした☺️

デザインはまだまだ、だけど....
表示されるようになったので、満足😴 https://t.co/CsemkJsy3G",http://twitter.com/nanophate/status/992328483618471936,0.9372978806
"May 04, 2018 at 07:15PM",@nanophate,"よくわからない壊れ方してたけど、直した〜
今回はgithubではなく、gitlabでrepo管理してる
https://t.co/MPq2hbAOwU https://t.co/g0pitEERQi",http://twitter.com/nanophate/status/992346991861448704,0.3226547241
"May 04, 2018 at 08:41PM",@nanophate,"ホーム
  - scrapbox 考えや思考
  - photos 旅に出たり、写真での作品紹介
  - blogs 出来事やアニメ関連のなにか",http://twitter.com/nanophate/status/992368697296617472,0.5331671834
"May 05, 2018 at 12:51AM",@nanophate,"家にこもって、パソコンカタカタしながら
GW満喫TLを眺めるのも良き",http://twitter.com/nanophate/status/992431484878245888,0.6019698977
"May 05, 2018 at 03:14AM",@nanophate,もふもふ,http://twitter.com/nanophate/status/992467535692939264,0.5
"May 05, 2018 at 03:21AM",@nanophate,"いつか東京の家賃も沖縄と似た感じになるのかな🤔

自分の生きてる間にはないと思うが…

イベント色々で楽しそう",http://twitter.com/nanophate/status/992469213515206656,0.4628834724
"May 05, 2018 at 05:23AM",@nanophate,"んm、朝だ…
寝よう",http://twitter.com/nanophate/status/992500052529577984,0.5
"May 05, 2018 at 08:31PM",@nanophate,県内で UNITY の仕事している人しらないかも、もう少し輪を増やさないとな〜,http://twitter.com/nanophate/status/992728610178981890,0.3922076523
"May 05, 2018 at 09:00PM",@nanophate,"週末は漫画読んで過ごすか〜っと思って
きらら読んでて出てくる単語が「ポモドーロテクニック」・・・
うんむぅ、社内ドキュメント読んでる気分😭",http://twitter.com/nanophate/status/992735862550028290,0.1356674433
"May 05, 2018 at 10:07PM",@nanophate,"アニメ、カメラ、車、オーディオに既にハマっているので💦

ロードバイクに目覚めた頃には💸😇",http://twitter.com/nanophate/status/992752556961972226,0.7105401158
"May 05, 2018 at 10:11PM",@nanophate,@mugijiru 蕎麦打ち！∑(ﾟДﾟ) 蕎麦打ち系のアニメを見たら影響受けそうです😭😭,http://twitter.com/nanophate/status/992753537850294273,0.1778612137
"May 05, 2018 at 10:19PM",@nanophate,@mugijiru あぁ〜良い、良いですね☺️,http://twitter.com/nanophate/status/992755593717862401,0.801754415
"May 06, 2018 at 05:50PM",@nanophate,"DAM にロウきゅーぶ!の「SHOOT！」アニメ映像付きである事を知らなかった😁

2828",http://twitter.com/nanophate/status/993050375291748353,0.728130281
"May 06, 2018 at 06:11PM",@nanophate,"知り合いの妹が歌うRising Hope
ポイント高い✨",http://twitter.com/nanophate/status/993055547430612992,0.4727647901
"May 07, 2018 at 12:12AM",@nanophate,I liked a @YouTube video https://t.co/ix5MOKvU75 大阪の味【みたらし小餅】,http://twitter.com/nanophate/status/993146484488003585,0.4595867395
"May 07, 2018 at 12:18AM",@nanophate,I liked a @YouTube video https://t.co/55xQuNRzz7 「未来へ」Cover / 武藤彩未,http://twitter.com/nanophate/status/993148027287228416,0.4671616256
"May 07, 2018 at 09:30AM",@nanophate,"頭痛やべー
どうしよう😳",http://twitter.com/nanophate/status/993286845667536896,0.3289003372
"May 07, 2018 at 10:12AM",@nanophate,"@wildjcrt ahh,.. tnx
I'll try 😁",http://twitter.com/nanophate/status/993297445793579009,0.792052269
"May 07, 2018 at 11:59AM",@nanophate,`git checkout stream pull` っと打ってしまった😭,http://twitter.com/nanophate/status/993324452304699394,0.08869487047
"May 07, 2018 at 12:00PM",@nanophate,"ドキっ、😂
ワクワク https://t.co/9WlGv1La6E",http://twitter.com/nanophate/status/993324771965157378,0.6439225674
"May 08, 2018 at 12:37AM",@nanophate,関節の痛みがピークで寝付けない,http://twitter.com/nanophate/status/993515156909916160,0.44421345
"May 08, 2018 at 03:43PM",@nanophate,"アプリを愛用しているってなんか変な感じがするな

愛用の意味ってなんぞいぃ？",http://twitter.com/nanophate/status/993743091671560192,0.492779851
"May 08, 2018 at 10:34PM",@nanophate,"あれ😮
いつの間に寝てたんだ∑(ﾟДﾟ)

最後の記憶が日報を投稿した事ぐらいしか思い出せない😆",http://twitter.com/nanophate/status/993846534977421312,0.6569436789
"May 08, 2018 at 10:39PM",@nanophate,"ものすごいハッシュタグ流れてきて、
寝起きながら衝撃を受けてる😳",http://twitter.com/nanophate/status/993847764369924096,0.5
"May 09, 2018 at 02:41PM",@nanophate,あれ、個人のサロンに入れば、月1会えて、質問できるんじゃん？,http://twitter.com/nanophate/status/994090067550490625,0.4788859785
"May 09, 2018 at 07:56PM",@nanophate,ハゲの歌懐かしい https://t.co/ENmZ9sBVc2,http://twitter.com/nanophate/status/994169114653483008,0.5
"May 10, 2018 at 12:39AM",@nanophate,"んぅもぅ…
正直何が起こっていてどこに進めば良いのかよく分からなくなっている気がする😅

とりあえず、今一番重要な研修こなして、ポートフォリオまとめて、何が起きても良い体制を整えよ",http://twitter.com/nanophate/status/994240343045373953,0.5162174702
"May 10, 2018 at 10:00AM",@nanophate,メールアドレス教えないほうが良かった,http://twitter.com/nanophate/status/994381684064665600,0.4402616024
"May 10, 2018 at 01:37PM",@nanophate,"属する団体が増えたので、trello を使って管理する事にしたぽよ✨

ミーティングするときにそのままtrelloに書き込んだ事をまとめるだけ😁
楽だw😭",http://twitter.com/nanophate/status/994436130886963201,0.4373001754
"May 10, 2018 at 08:34PM",@nanophate,普段は交差しない生き方が交差したらどうなるか,http://twitter.com/nanophate/status/994541303592448005,0.4354832768
"May 10, 2018 at 09:20PM",@nanophate,"町だとそれが美になり文化に
人だと矛盾になり感情に訴える",http://twitter.com/nanophate/status/994552702737629185,0.5002961755
"May 10, 2018 at 11:54PM",@nanophate,よるのドライブ最高😁,http://twitter.com/nanophate/status/994591575245115392,0.8892576694
"May 11, 2018 at 01:20AM",@nanophate,"一年間保存し続けて見たんだけど…
法則性を見出せないので、諦めかけてる🤔

実際に写真を取る側になった方が良さそうだ
コンセプト的な何かはつかめた気はするけど、確信を持ってるとは言えない https://t.co/PcKsnQKmeJ",http://twitter.com/nanophate/status/994613115768590336,0.380664289
"May 11, 2018 at 10:40AM",@nanophate,"うむぅ・・・
paypalを装った誰かが私にメールを送ったぽい😭

メアド見てなかったら、一瞬で騙されてた
やばい、やばい〜

paypalに連絡したらちゃんと対応してくれて、とても助かる",http://twitter.com/nanophate/status/994754065526489088,0.4954262376
"May 11, 2018 at 01:02PM",@nanophate,"db作る時は別々のコミットに generateとmigrateしたいです。
たとえ後からsquashしようとも…",http://twitter.com/nanophate/status/994789849851932672,0.5092685819
"May 11, 2018 at 01:48PM",@nanophate,"美し見せるために複雑な工程が必要だったりするので、
シンプルが美しいって結構ハード",http://twitter.com/nanophate/status/994801455201705986,0.5218882561
"May 11, 2018 at 10:12PM",@nanophate,"人が何言っているのか全く分からない時がある。
この人が言った事はメモってたりするが…
どうしてそれをメモったのか分からなかったり...
会話していても全く用語についていけず、黙っちゃう事良くある
😑",http://twitter.com/nanophate/status/994928255441371136,0.06521739066
"May 11, 2018 at 10:15PM",@nanophate,"@rikibon_ そうですね💦
ありがとうございます😊",http://twitter.com/nanophate/status/994929020272754688,0.6774942875
"May 11, 2018 at 11:28PM",@nanophate,"使用感は良いよ
ちょ〜良いよ",http://twitter.com/nanophate/status/994947255739211777,0.5691603422
"May 12, 2018 at 02:55AM",@nanophate,"Gが出ない家に住みたい(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)
アニメグッズの安全確保大変",http://twitter.com/nanophate/status/994999430020349952,0.2983323634
"May 12, 2018 at 01:50PM",@nanophate,"@mgwsuzuki 窓の開けっ放しは私も経験しました💦

バルサン使ったのですが、効果ないっと言うよりも家族が家の窓開けて閉めなかったりするので、永遠に対策に追われるループのようです

教えていただきありがとうございます🙏",http://twitter.com/nanophate/status/995164406311878656,0.6070973873
"May 12, 2018 at 02:38PM",@nanophate,"言葉について調べる時はその意味と時代によって使われて来た背景を確認して使わないとなぁ

後人によっても違うからなぁ",http://twitter.com/nanophate/status/995176246974672899,0.3474159241
"May 12, 2018 at 05:06PM",@nanophate,"久しぶりにskype使ったら・・・
めちゃ重たいっと思った",http://twitter.com/nanophate/status/995213708392448001,0.5429672003
"May 12, 2018 at 08:49PM",@nanophate,"夏休み始まりですね〜
最高だよぉ〜",http://twitter.com/nanophate/status/995269691034644481,0.4336110651
"May 12, 2018 at 08:51PM",@nanophate,あと、卒業おめでとう🎓もだった💦,http://twitter.com/nanophate/status/995270332738027520,0.4006195664
"May 12, 2018 at 10:16PM",@nanophate,"光りのおかげて撮影できた
マット感 とツルて感の疎らさヤベェー https://t.co/b7i8ysr6EX",http://twitter.com/nanophate/status/995291693409693696,0.5
"May 12, 2018 at 11:57PM",@nanophate,"プレゼン作りながら、
自分がやりたい事を考えを固めるの難しい

いや、難しく無いけど、人に伝わるようにする部分の経験値が少なすぎて感覚わからんなー",http://twitter.com/nanophate/status/995317129141370880,0.3490101099
"May 13, 2018 at 12:36AM",@nanophate,プレゼンの続きは明日にでもやろうー,http://twitter.com/nanophate/status/995326947218505728,0.5171616077
"May 13, 2018 at 12:41AM",@nanophate,"一気にやっても吸収できんので、
回数増やしていく方が身になると思う

どうして一気にやると吸収できないんだろう
脳的な何かあるのかな 🤔",http://twitter.com/nanophate/status/995328184127143936,0.2073510885
"May 13, 2018 at 01:18AM",@nanophate,"「 非局所的な相互作用 」
このフレーズのスタートを探して行ったら、日本語から離れそうになった

面白い🤣🤣
言語の方ね！(๑˃̵ᴗ˂̵)
実際の科学的理解は結構時間かかる",http://twitter.com/nanophate/status/995337379584995328,0.4484086931
"May 13, 2018 at 01:27AM",@nanophate,"「 非局所的な相互作用 」
このフレーズのスタートを探して行ったら、日本語から離れそうになった

面白い🤣🤣
言語の方ね！(๑˃̵ᴗ˂̵)
実際の科学的理解は結構時間かかる

あっ、因みにSir Roger Penrose にたどり着いたよ
もっと深く行けそうだけど、言語もgitとかないとマジで無理な気もする",http://twitter.com/nanophate/status/995339676989865984,0.4062361717
"May 13, 2018 at 02:02AM",@nanophate,"脳的な何かは見つけて無いけど、
これ関係してそう🤔(直感)

知る事で無意識的になんらかのプロセスが走って理解するって事かな？なんか機械学習みたいwww(やった事ないけど、イメージでƪ(˘⌣˘)ʃ)

https://t.co/obpvobisej",http://twitter.com/nanophate/status/995348589818728449,0.4609440863
"May 13, 2018 at 09:33AM",@nanophate,"萌の波浴びる朝
幸せ✨",http://twitter.com/nanophate/status/995462080693071873,0.5
"May 13, 2018 at 02:25PM",@nanophate,私はそれを強制的に見ることができると理解していますが、それは数回もない場所で写真社会に参加したことが原因である可能性があります私はそれをやっています私はまた場所で有意義な場所として役立った私はそれが意味ではないことを私が知らない場所ではないことを知っていますか？,http://twitter.com/nanophate/status/995535416865378305,0.5313831568
"May 13, 2018 at 05:13PM",@nanophate,"Yが二人でカフェに入ってきたのが
ハイライト✨

😁",http://twitter.com/nanophate/status/995577871857954816,0.8022153378
"May 13, 2018 at 05:15PM",@nanophate,"光でイメージが変わるから
センサーにも個性みたいな得意な光があるのだろうか🤔",http://twitter.com/nanophate/status/995578381881102336,0.564522326
"May 13, 2018 at 09:23PM",@nanophate,I don’t miss this humidity,http://twitter.com/nanophate/status/995640714561183745,0.5
"May 14, 2018 at 12:05AM",@nanophate,日本語 -&gt; 英語 -&gt; 日本語にしたグーグル翻訳です✨ https://t.co/ctM7oFrpoI,http://twitter.com/nanophate/status/995681470944497665,0.5
"May 14, 2018 at 12:17AM",@nanophate,"海外から戻ってきた友達と遊びに行ったので、全くプレゼン進んでないー

月曜日にちょっとでも終われば良いのだが💦

https://t.co/o2UgvhL1eA",http://twitter.com/nanophate/status/995684377299320832,0.548599124
"May 14, 2018 at 02:33PM",@nanophate,5月って結構国に払うお金が多い,http://twitter.com/nanophate/status/995899778411020288,0.5
"May 14, 2018 at 03:02PM",@nanophate,お昼寝もいいけど、お昼の散歩も気持ちイぃ,http://twitter.com/nanophate/status/995907197996384256,0.527185142
"May 14, 2018 at 11:44PM",@nanophate,I liked a @YouTube video https://t.co/geLGpnJXdL 【ご報告】コイツの名前が決定したっぽいｗｗｗ【募集】,http://twitter.com/nanophate/status/996038469146181633,0.5245529413
"May 14, 2018 at 11:59PM",@nanophate,"皇帝の新しい心 コンピュータ・心・物理法則

結構前に気になっていたので、次はこの本を読み進めるー

一気にレベルをあげた感ハンパない
半年とかかかりそうw https://t.co/6co1Bd6KQY",http://twitter.com/nanophate/status/996042428380516352,0.1050304174
"May 15, 2018 at 10:21AM",@nanophate,トオルん 久しぶりに見返したいなっと思った〜 https://t.co/vMvRRyj8CJ,http://twitter.com/nanophate/status/996198830243700738,0.525811851
"May 15, 2018 at 11:09AM",@nanophate,"やる事が二つあると
そのタスクで行ったり来たりしちゃうから、++で時間かかるんだよな

時間帯で分けた事もあったけど、優先度はやっぱり無視できないから〜",http://twitter.com/nanophate/status/996211041808801792,0.2783718705
"May 15, 2018 at 12:19PM",@nanophate,"&gt; ちなみにFacebookやInstagramは…「誰がどんなコンテクストでどんな商品と写っているか」まで判別できます。これまでは雑誌の編集者が時間をかけてやっていたような、紹介文の作成…

☝️に一番驚いた！
写真のコンテキストがわかるんだよ∑(ﾟДﾟ)

https://t.co/n1N3vWbmIf",http://twitter.com/nanophate/status/996228442986344450,0.4632627368
"May 15, 2018 at 02:29PM",@nanophate,"me: しばらくお酒飲まない = 6ヶ月ぐらい
Z:    しばらくお酒飲まない = 1カ月ぐらい

「しばらく」べんりすぐるぅ
自由度高いの便利",http://twitter.com/nanophate/status/996261314992324609,0.3551168442
"May 15, 2018 at 04:14PM",@nanophate,I joined SmartHRビアバッシュ@RubyKaigi 2018! https://t.co/s3joAKxf5V,http://twitter.com/nanophate/status/996287738771996672,0.5
"May 15, 2018 at 04:18PM",@nanophate,"『RubyKaigi 2018 After Party』に申し込みました！
https://t.co/ze9OSXbecl
#techplayjp",http://twitter.com/nanophate/status/996288600709914626,0.5
"May 15, 2018 at 04:22PM",@nanophate,"idobata に👍おめでとうございます！っ
て打ったらどこかに消えた〜
ルーム多くて探しきれないから放置ー",http://twitter.com/nanophate/status/996289583166906368,0.743033886
"May 15, 2018 at 06:19PM",@nanophate,"長時間椅子に座っていて、立ち上がった時に立ちくらみ

最近多い気がする🤔",http://twitter.com/nanophate/status/996319029542273024,0.4774661064
"May 15, 2018 at 09:17PM",@nanophate,"メールは常に開いてるので、メッセージと同じスピードで返す感じ

逆に物凄く長いやる事リストの多いメールが来ると…
いつあれとこれをやらないと行けないかを決めるので、辛い",http://twitter.com/nanophate/status/996363869802016768,0.1538336724
"May 15, 2018 at 10:21PM",@nanophate,"仕事終わって、夕飯食べて、ヘルプしてる企業手伝って、風呂入ってー
やっと自分の時間〜

っとまぁこんな感じのリピートだと言う事に気付く",http://twitter.com/nanophate/status/996380102840602625,0.4920268059
"May 15, 2018 at 11:27PM",@nanophate,"あれ、いつの間に
SoftBank Vision Fund 10兆円

なんか、
のほほんと生きてて良いのか？∑(ﾟДﾟ)
っと言うか一年もしないでこの金額の資金を回すって💦

https://t.co/rvOabp8lAO",http://twitter.com/nanophate/status/996396685889753088,0.5387383699
"May 15, 2018 at 11:51PM",@nanophate,"自分が面白いと感じる事は言語の背景と構造なのかもしれない🤔

でも、それを知りたい人はいないのかなって思っていたり😑 https://t.co/GwiFpB6on3",http://twitter.com/nanophate/status/996402753986441216,0
"May 16, 2018 at 01:08AM",@nanophate,"例えば、「自分の言葉」ってどう言う意味なのか気になった時にGoogleとかで「自分の言葉 とは」と検索するのが一般的かもだけど…

自分はなぜその言葉が生まれたのかが知りたい、誰がどの様な背景でそのフレーズを使って、大衆の一般常識まで落とし込んだのか＿φ(￣ー￣ )",http://twitter.com/nanophate/status/996421996845019138,0.3370679617
"May 16, 2018 at 11:35AM",@nanophate,完成度を徐々に上げていくー,http://twitter.com/nanophate/status/996579782149132288,0.6840853095
"May 16, 2018 at 12:02PM",@nanophate,リリカルなのはのストイックな感じに最初は惚れた〜 11歳の冬,http://twitter.com/nanophate/status/996586567857668096,0.5866671205
"May 16, 2018 at 06:30PM",@nanophate,okinawarb 1時間ほど遅れそう💦,http://twitter.com/nanophate/status/996684300320821248,0.2695859969
"May 16, 2018 at 08:57PM",@nanophate,写真を撮ってごはん奢られるのも良い,http://twitter.com/nanophate/status/996721292375019520,0.5665429831
"May 16, 2018 at 09:03PM",@nanophate,特定の場所・コミュニティでトップになる,http://twitter.com/nanophate/status/996722915654553600,0.5834820271
"May 16, 2018 at 10:03PM",@nanophate,PUBG MOBILE 気になる👀,http://twitter.com/nanophate/status/996737963617734656,0.5321550965
"May 17, 2018 at 12:47AM",@nanophate,友達のおかげでドン勝つ🙏,http://twitter.com/nanophate/status/996779236521271296,0.8469498158
"May 17, 2018 at 01:27AM",@nanophate,"とてもたのしい
気付きもあるマンガ✨ https://t.co/rD8uuvmpUn",http://twitter.com/nanophate/status/996789234248835072,0.5486291647
"May 17, 2018 at 07:03AM",@nanophate,那覇空港に行くと必ず知り合いに会うw😂,http://twitter.com/nanophate/status/996873707942391808,0.7248376608
"May 17, 2018 at 07:13AM",@nanophate,"日本語で話しかけてるのに、
相手が自分の見た目でテンパって英語で返してくる😭

一応通じてるけど、相手はそれを日本語として聞こえてるのか、シャットアウトしてるのか気になる 🤔",http://twitter.com/nanophate/status/996876434932162560,0.2484409809
"May 17, 2018 at 11:56AM",@nanophate,"やべぇー
Mobile Suica で久しぶりにチャージしようとしたらパスワード聞かれて忘れてる💦

tokyo で suica使えないとか辛すぎるよ😭",http://twitter.com/nanophate/status/996947477042376704,0
"May 17, 2018 at 12:42PM",@nanophate,"なんとか、対応することができたぽよ〜
県外に行くときはお金をあまり持ち歩かないので、
suicaかクレカですませるようにしているため

お昼が食べられなくなるところだった💦",http://twitter.com/nanophate/status/996959210825965568,0.2345267534
"May 17, 2018 at 01:00PM",@nanophate,"うぬぅ。∑(ﾟДﾟ)
費用を抑えたつもりが…思わぬところで😢 https://t.co/cJJMHhNFYn",http://twitter.com/nanophate/status/996963749977247744,0.1330880523
"May 17, 2018 at 01:21PM",@nanophate,"メニューに
「本日のコーヒー」
「コーヒー」
「アイスティー」
…

n:「本日のコーヒー、なんかこだわりあるんですか？(期待、ワクワク)」
店:「あっ、普通のコーヒーです」

ショボーン 😑",http://twitter.com/nanophate/status/996968897910718465,0.2966527045
"May 17, 2018 at 01:46PM",@nanophate,"このまま秋葉原周辺で作業するか…
オフィスがある高田馬場まで行くか…

集中出来る空間はやっぱりオフィスかな😅
人の家とかの方が集中できそうだけど自分はw",http://twitter.com/nanophate/status/996975324490420225,0.6385325789
"May 17, 2018 at 02:21PM",@nanophate,"&gt; 人の家とかの方が集中できそうだけど自分はw

オフィス十分すぎるほど落ち着ける環境でした〜
イメージで発言しないほうがいいな😭🙇‍♂️

結局いいネット環境とアットホームなカフェ感が好きなんだと思う、自分は(^^;;",http://twitter.com/nanophate/status/996983966644125696,0.3008383214
"May 17, 2018 at 03:31PM",@nanophate,"Webpacker に負担をかけるの快感ー
そして、最近思うのが jslint 親切すぎない？

「うへぇへ、君の知らないところで実は…」

っと言う事がないのか不安になる💦",http://twitter.com/nanophate/status/997001593638731776,0.2486673594
"May 17, 2018 at 03:41PM",@nanophate,ただ単にフロントの経験が少ないのかも 🤔,http://twitter.com/nanophate/status/997004187253682176,0.4795235991
"May 17, 2018 at 07:26PM",@nanophate,電車辛い,http://twitter.com/nanophate/status/997060695505096704,0.3032245636
"May 17, 2018 at 07:28PM",@nanophate,"でも、秋葉原に帰るって考えたら、
ニヤケが止まらない🤣🤣",http://twitter.com/nanophate/status/997061248016568322,0.3939685225
"May 17, 2018 at 07:41PM",@nanophate,"すげぇ〜
高田馬場から秋葉原に向けて人が減って行く事を知った(๑˃̵ᴗ˂̵)

座れた わぁあい(〃ω〃)",http://twitter.com/nanophate/status/997064486199607298,0.567186892
"May 17, 2018 at 08:00PM",@nanophate,😇 https://t.co/PzCWxdZIZQ,http://twitter.com/nanophate/status/997069225771515905,0.8022153378
"May 17, 2018 at 08:34PM",@nanophate,@ruuruharu うん✨,http://twitter.com/nanophate/status/997077929719873536,0.5457057357
"May 17, 2018 at 11:13PM",@nanophate,どこでも満喫出来る気がする https://t.co/f21MWepqu4,http://twitter.com/nanophate/status/997117788748529664,0.5495886207
"May 18, 2018 at 02:51AM",@nanophate,"久しぶりに色々喋れて満足 ✨
サイコー

ひるね姫からAIと宗教まで幅広い感じスキ

そして、長い一日でした💤

悔いは仕事の引き続きを早めにしておけばよかった😭",http://twitter.com/nanophate/status/997172831422054402,0.4338782728
